date,tweet
2022-02-21,Lokasi calon bandara di Ibu Kota Negara (IKN) baru atau ibu kota baru telah ditentukan. https://t.co/ZqCp7IQS1k
2022-02-21,Undang-Undang tentang Ibu Kota Negara (UU IKN) akan menjadi dasar pembangunan IKN di Kalimantan Timur. Pembangunan IKN yang mengusung “Kota Dunia untuk Semua” tersebut menjadi awal peradaban baru bagi Indonesia. https://t.co/ZmL1noJanz
2022-02-21,Undang-Undang tentang Ibu Kota Negara (UU IKN) akan menjadi dasar pembangunan IKN di Kalimantan Timur. Pembangunan IKN yang mengusung “Kota Dunia untuk Semua” tersebut menjadi awal peradaban baru bagi Indonesia. https://t.co/4X4T34KnX5
2022-02-21,Undang-Undang tentang Ibu Kota Negara (UU IKN) akan menjadi dasar pembangunan IKN di Kalimantan Timur. Pembangunan IKN yang mengusung “Kota Dunia untuk Semua” tersebut menjadi awal peradaban baru bagi Indonesia. https://t.co/1Xc3wzQz1m
2022-02-21,Undang-Undang tentang Ibu Kota Negara (UU IKN) akan menjadi dasar pembangunan IKN di Kalimantan Timur. Pembangunan IKN yang mengusung “Kota Dunia untuk Semua” tersebut menjadi awal peradaban baru bagi Indonesia. https://t.co/N1Rmtl2Yff
2022-02-21,"Wacana jabatan Kepala Otorita Ibu Kota Negara (IKN) Nusantara dapat diisi rangkap jabatan oleh menteri kabinet mendapat reaksi keras dari kalangan DPR. 

#merahputihcom #ibukotanegara #updateinfo 

https://t.co/YrCrHKw3nB"
2022-02-21,"Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menilai pembangunan ibu kota negara (IKN) dapat menjadi peluang besar bagi arsitek Indonesia untuk menunjukkan kreativitas.
#JokowiGasPolInfrastruktur
https://t.co/tI3KZblcUa"
2022-02-21,Sultan Minta Jakarta Tetap Ibu Kota Negara dengan Terapkan Multi IKN https://t.co/9fwkSyhPSi
2022-02-21,"@kemkominfo  menyebutkan telah merampungkan desain infrastruktur untuk menunjang sistem komunikasi di Ibu Kota Negara (IKN) Nusantara yang nantinya juga akan mengadopsi sistem kelola Kota Pintar atau smart city.
@PlateJohnny https://t.co/4NHCtWpS64"
2022-02-21,"“Cari Duit buat Bangun Ibu Kota Baru, Luhut Bakal Safari ke Arab Saudi”

BuzzeRp sampah peradaban benci Arab. Tp junjungannya “ngemis” ke negara Arab buat bangun IKN.

Woy bong mending bunuh diri sono gih! 🤣🤣🤣👎👎👎"
2022-02-21,"Sandiaga Salahuddin Uno mengatakan kementeriannya sedang menyiapkan peta pengembangan wisata di Ibu Kota Negara (IKN) di Penajam Paser Utara, Kalimantan Timur. Konsep wisata di IKN akan berbasis alam dan budaya. #TempoBisnis https://t.co/CRcjbuWDZD"
2022-02-21,"Anggota Komisi II DPR RI Mardani Ali Sera berharap Presiden Joko Widodo (Jokowi) untuk tidak menunjuk Menteri sekaligus sebagai Kepala Otorita Ibu Kota Negara (IKN) Nusantara.

https://t.co/rNhBPMCZ8N"
2022-02-21,"Pembangunan ibu kota negara (IKN) harus menyentuh daerah penyangga, terutama terkait dua hal ini. #IKNBaru https://t.co/FbcFCKIcBM"
2022-02-21,"Kementerian Komunikasi dan Informatika (Kominfo) menyebutkan telah merampungkan desain infrastruktur untuk menunjang sistem komunikasi di Ibu Kota Negara (IKN) Nusantara yang nantinya juga akan mengadopsi sistem kelola Kota Pintar atau smart city.
@kemkominfo @PlateJohnny https://t.co/vNV5x2S1Hb"
2022-02-21,Cakupan wilayah ibu kota negara (IKN) secara resmi telah diatur dalam Undang-undang Nomor 3 Tahun 2022. #TempoBisnis https://t.co/85VWv6cVrk
2022-02-21,"#pemudaindonesiahebat, Presiden @jokowi memiliki wewenang menunjuk kepala dan wakil kepala Otorita Ibu Kota Negara (IKN) Nusantara. Hal itu diatur dalam dalam pasal 10 ayat (3) Undang-Undang Nomor 3 Tahun 2020 tentang Ibu Kota Negara (UU IKN).

https://t.co/0BR8eNYCtT"
2022-02-21,"Ibu Kota Negara (IKN) Nusantara di Kalimantan Timur akan dirancang untuk masuk 10 besar kota paling layak huni di dunia dengan tingkat kemiskinan 0%.
 https://t.co/z2aKyOfxaz"
2022-02-21,"Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menilai pembangunan ibu kota negara (IKN) dapat menjadi peluang besar bagi arsitek Indonesia untuk menunjukkan kreativitas.
@jokowi
https://t.co/NDk2ewOpKv"
2022-02-21,Sudah disahkan oleh Presiden Jokowi UU IKN jadi telah resmi dimulainya pembangunan Ibu Kota Negara. https://t.co/YDqYeOVMX2
2022-02-21,"Nusantara sudah ditetapkan sebagai IKN (Ibu Kota Negara). Namun,  kenapa sih ibu kota pindah harus pindah? 

1. Beban Jakarta &amp; Jabodetabek sudah terlalu berat
2. Pemerataan pembangunan"
2022-02-21,"Tanda-tanda akan dimulainya pembangunan insfrastruktur Ibu Kota Negara (IKN) Nusantara yang berlokasi di Kabupaten Kutai Kartanegara dan Kabupaten Penajam Paser Utara, Kalimantan Timur, disambut baik oleh Kantor Cabang Utama JNE Balikpapan.

https://t.co/D4llFp2BTT"
2022-02-21,"Presiden Joko Widodo telah menandatangani Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (UU IKN) pada Selasa (15/2/2022) lalu.

https://t.co/26mm7ouaQl"
2022-02-21,Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara diteken Presiden Jokowi pada 15 Februari 2022. Ada sejumlah aturan yang tertuang dalam undang-undang tersebut. Salah satunya mengenai kelompok ASN yang tidak akan berpindah kerja ke IKN. https://t.co/TF5aPjOUNV https://t.co/M0Myjzsga8
2022-02-21,JAKARTA - Dalam memutuskan siapa yang akan menjadi Kepala Otorita Ibu Kota Negara ( IKN ) Nusantara merupakan wewenang penuh dari Presiden Joko ... https://t.co/F8sR6Dux2M
2022-02-21,"@MardaniAliSera Terserah sera mau komentar apa,  tp di ingat baik2 jika suatu saat ibu kota negara resmi pindah di ikn nusantara, mungkin anda dan partai anda di larang menginjakan kaki apalagi ikut berkantor di ikn nusantara di penajam paser utara"
2022-02-21,"Halo #SahabatBahari ✨

Kembali lagi dengan Survei IKN, Senin - Rabu (14 - 16 Februari) kemarin BPSPL Pontianak Berpartisipasi dalam Survei Penyusunan Materi Teknis Ruang Perairan Rencana Tata Ruang Kawasan Strategis Nasional Ibu Kota Negara di Provinsi Kalimantan Timur https://t.co/Vp6DSQeAet"
2022-02-21,"UU IKN Resmi Berlaku, Ibu Kota Negara Berpindah ke Nusantara https://t.co/KVwn4VA2Zc"
2022-02-21,"Mantab..segera aja dah pindahnya biar ga banjir plat RF dijalanan.

https://t.co/Q2oalZmPhF

Presiden Joko Widodo (Jokowi) resmi mengundangkan Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (IKN). Siapa saja yang bakal pindah ke sana?"
2022-02-21,"..https://t.co/SR5sqnQbs0

Presiden Joko Widodo (Jokowi) resmi mengundangkan Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (IKN). Siapa saja yang bakal pindah ke sana?"
2022-02-21,"Presiden Joko Widodo (Jokowi) berencana menunjuk kepala dan wakil kepala Otorita Ibu Kota Negara (IKN) Nusantara setelah berkonsultasi dengan DPR.
https://t.co/0ApFbpgopi"
2022-02-21,Spekulasi terkait nama calon Kepala Badan Otorita Ibu Kota Negara (IKN) Nusantara kembali mencuat usai Presiden Joko Widodo (Jokowi) resmi menandatangani Undang-undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (UU IKN). https://t.co/rC4LsZt3o6
2022-02-21,Pusat Data Nasional (PDN) di Ibu Kota Negara (IKN) Nusantara yang ditargetkan terealisasi pada 2024 nantinya akan mendorong Pemerintahan berbasis sistem digital agar dapat mewujudkan kota pintar atau smart city yang terintegrasi.  https://t.co/gyySivhXbr
2022-02-21,"Ibu Kota Negara Baru Semangat Nusantara

#IbukotaNegara
#IKN
#SemangatNusantara https://t.co/oPLxjRBhhD"
2022-02-21,"Kementerian PUPR menyiapkan tiga bendungan untuk memasok air baku ke Ibu Kota Negara (IKN) Baru di Kalimatan Timur.
 https://t.co/GEuuG7MJGA"
2022-02-21,"Menteri Pekerjaan Umum dan Perumahan Rakyat (PUPR) Basuki Hadimuljono menilai pembangunan ibu kota negara (IKN) dapat menjadi peluang besar bagi arsitek Indonesia untuk menunjukkan kreativitas.

https://t.co/7S2gV8Zkz9 @jokowi"
2022-02-21,Seniman Nyoman Nuarta mengungkap berniat menggalang dana untuk pembangunan ibu kota negara (IKN) baru.  https://t.co/mrl6geFgQ2
2022-02-21,"Wakil Ketua Komisi II DPR Luqman Hakim menyebut Presiden Joko Widodo (Jokowi) sudah mengantongi nama kepala Otorita Ibu Kota Negara (IKN) Nusantara |

⁦@cakimiNOW⁩ ⁦@FraksiPKB⁩ ⁦@KemensetnegRI⁩ ⁦@KSPgoid⁩  https://t.co/IH4zEVuANp"
2022-02-21,"Mengapa Provinsi Kalimantan Timur Terpilih Menjadi Ibu Kota Negara Baru #IbukotaNegara
#IKN
#SemangatNusantara https://t.co/58IX0hNV61"
2022-02-21,Seniman Nyoman Nuarta mengungkap berniat menggalang dana untuk pembangunan ibu kota negara (IKN) baru.  https://t.co/ujElJW8Mek
2022-02-21,"Ibu Kota Negara Nusantara, memiliki kedudukan dan kekhususan sebagaimana diatur dalam UUD Nomor 3 Tahun 2022 tentang (IKN), yang di antaranya, hanya menyelenggarakan pemilihan tingkat nasional.

Baca berita selengkapnya di https://t.co/Svlk5cZBuV
#NewsOne #CariBeritaditvOne https://t.co/pisZgzplek"
2022-02-21,"Menteri LHK Siti Nurbaya Bakar mengatakan konsep ibu kota negara adalah rimba nusa.

""Bapak Presiden @jokowi selalu mengingatkan kepada kami, pada KLHK bahwa daerah khusus IKN Nusantara itu konsepnya adalah negara rimba nusa. Jadi konsep kehutanannya sangat kuat,"" kata Siti. https://t.co/eTkYvCMGgN"
2022-02-21,"@CNNIndonesia ""Wakil Badan Legislasi (Baleg) DPR Achmad Baidowi mengatakan menteri bisa merangkap sebagai kepala Otorita Ibu Kota Negara (IKN) Nusantara*

Klo digugel ni bapak kader dari PPP yah? 🤔😁"
2022-02-21,"Fakta tentang kalimantan timur yang perlu diketahui sebagai ibu kota negara

#IbukotaNegara
#IKN
#SemangatNusantara https://t.co/GosoujQPZI"
2022-02-21,"Menteri Pekerjaan Umum &amp; Perumahan Rakyat (PUPR) Basuki Hadimuljono menilai pembangunan ibu kota negara (IKN) dapat menjadi peluang besar bagi arsitek Indonesia tuk menunjukkan kreativitas. @jokowi @Pai_C1AB @Bams_1eng @wantahgdn__ @gdn_wanta @__wantaNKRI
https://t.co/CQnPmOGYUM"
2022-02-21,"Petisi itu berjudul ""Pak Presiden, 2022-2024 Bukan Waktunya Memindahkan Ibu Kota Negara""

Selengkapnya https://t.co/n0SLCI0Rmw

#iNews #IKN #IbuKotaNegara #Petisi #Penolakan #Nusantara #UUIKN https://t.co/98xpBE3uEQ"
2022-02-21,"Emiten ini mendapat katalis positif dengan rencana pemindahan ibu kota negara (IKN) dari Jakarta ke Kabupaten Penajam Paser Utara, Kaltim.
jumlah investor yang memiliki saham KBAG per 31 Januari 2022, dilaporkan naik 7,742 orang menjadi 41,167 orang.💯🪂 https://t.co/LGHI14APNl"
2022-02-21,Alhamdulillah akhirnya Presiden @jokowi mensahkan UU IKN Pembangunan Ibu Kota Negara dimulai. https://t.co/vJWFnGtiV1
2022-02-21,"* Anggota DPR jatah 30 persen untuk wanita (utk negara konservatif moderat macam Indonesia ini sudah sangat mercusuar)
* Ibu kota Indonesia baru IKN Nusantara menjadi model percontohan dari ESG"
2022-02-21,"Presiden Joko Widodo resmi menandatangani Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (UU IKN).
.
Hal tersebut dikonfirmasi Tenaga Ahli Utama Kantor Staf Presiden (KSP) Wandy Tuturoong saat dikonfirmasi pada Jumat (18/2/2022).
. https://t.co/0ZTNvmcxfj"
2022-02-21,"Menteri PUPR Basuki Hadimuljono menilai pembangunan ibu kota negara (IKN) dapat menjadi peluang besar bagi arsitek Indonesia untuk menunjukkan kreativitas.
@jokowi
https://t.co/xw7OJy0FbW https://t.co/xF9thYWC8u"
2022-02-21,"UU Ibu Kota Negara sudah Diteken Presiden Jokowi, Berikut Luas IKN Nusantara dan Batas Wilayahnya
 
#UUIKN #IbuKotaNegara #IKN #IKNNusantara #PPU #PenajamPaserUtara #Kaltim #KalimantanTimur

https://t.co/OgkedNOLvX lewat @tribunkaltim"
2022-02-21,"Presiden Joko Widodo (Jokowi) mempunyai waktu dua bulan ke depan terhitung dari 15 Februari 2022 atau hingga 15 April 2022, untuk menunjuk Kepala Otorita pertama Ibu Kota Negara (IKN) Nusantara. #Jokowi https://t.co/yfaEWIriph"
2022-02-21,Presiden Joko Widodo (Jokowi) resmi menandatangani Undang-undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (UU IKN). Beragam spekulasi terkait nama calon Kepala Otorita Ibu Kota Negara (IKN) Nusantara pun kembali mencuat.  https://t.co/60VQlEDOsS
2022-02-21,"Adanya UU IKN menjadi dasar pembangunan Ibu Kota Negara di Kalimantan Timur.

Bernama Nusantara, IKN mengusung Visi ""Kota Dunia Untuk Semua"".
#IndonesiaMaju https://t.co/HxG21vltFK"
2022-02-21,"#PendengarRRI pasti udah tau dong kalau Ibu Kota Negara akan segera dipindah ke Nusantara. Bagaimana sih proses pemindahan IKN? Dan kapan pemindahan ini akan dimulai?

Penasaran kan? Yuk ikuti Beranda Nusantara ""Menuju Ibu Kota Negara Baru""

Dengarkan secara langsung hanya di RRI https://t.co/pUD3zTC3Rv"
2022-02-21,"#PendengarRRI pasti udah tau dong kalau Ibu Kota Negara akan segera dipindah ke Nusantara. Bagaimana sih proses pemindahan IKN? Dan kapan pemindahan ini akan dimulai?

Penasaran kan? Yuk ikuti Beranda Nusantara ""Menuju Ibu Kota Negara Baru""

Dengarkan secara langsung hanya di RRI https://t.co/y1Q6Wt56La"
2022-02-21,"Reposted from IG @gprtv.id Dengan nama Nusantara, Ibu Kota Negara (IKN) Republik Indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan Indonesia. 
.....
https://t.co/GfyCEuVWIG"
2022-02-21,"Reposted from @gprtv.id Dengan nama Nusantara, Ibu Kota Negara (IKN) Republik Indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan Indonesia.   
....
https://t.co/x7I9nqBR9D"
2022-02-21,"Presiden Joko Widodo (Jokowi) bakal menentukan siapa kepala Otorita Ibu Kota Negara (IKN) Nusantara. Hal itu selaras dengan langkah Jokowi yang menandatangani Undang-Undang (UU) Nomor 3 Tahun 2022 tentang IKN.
@Dr_Moeldoko
@jokowi
@KSPgoid 

https://t.co/XdNWj33Ipv"
2022-02-20,"Presiden @jokowi resmi menandatangani Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (UU IKN).
Kota Nusantara sebagai wilayah khusus administrasi IKN akan dipimpin oleh seorang kepala badan otorita. https://t.co/Wa6gFazJqH"
2022-02-20,Alur besar pembangunan Ibu Kota Negara atau IKN tahap pertama periode tahun 2022-2024 terungkap melalui Lampiran II UU Nomor 3 Tahun 2022 tentang IKN mengenai Rencana Induk IKN. #PembangunanIKN https://t.co/U0KusERd7L
2022-02-20,"Presiden Joko Widodo (Jokowi) segera menunjuk kepala dan wakil kepala Otorita Ibu Kota Negara (IKN) Nusantara dalam waktu dekat, yakni pada bulan Februari ini.

Siapa yang akan beliau pilih? Ridwan Kamil? Ahok? Atau ada nama lain?

https://t.co/DwJKEOG5ui"
2022-02-20,"16 suka

#repost IG @gprtv.id 
Dengan nama Nusantara, Ibu Kota Negara (IKN) Republik Indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan Indonesia.

Sebagai “pusat gravitasi” baru bagi Indonesia, IKN dengan bentuk...https://t.co/6VQuPXiUhx"
2022-02-20,"Bukan Ahok, Ini Sinyal PPP Soal Kepala Otorita Ibu Kota Negara (IKN) Nusantara https://t.co/7ptwlWCgze"
2022-02-20,"Kepala otorita Ibu Kota Negara (IKN) bakal memegang kendali atas penetapan lokasi pengadaan tanah di IKN Nusantara.
#IKN
#KaepalaOtorita
#Nusantara 
https://t.co/s9k80husUG"
2022-02-20,UNDANG-UNDANG NOMOR 3 TAHUN 2022 TENTANG IBU KOTA NEGARA (IKN) https://t.co/DCyMZ1UyfO
2022-02-20,"Dalam setiap langkah pembangunan yang melibatkan seluruh pihak, Ibu Kota Negara mengusung 8 Prinsip IKN.
via @ikn_id 
https://t.co/JB4gbIZr74"
2022-02-20,"Undang-Undang Ibu Kota Negara mengamanatkan bentuk pemerintahan khusus, yakni Otorita Ibu Kota Nusantara.
via @ikn_id 
https://t.co/4GO7x0koeC"
2022-02-20,"Dengan nama Nusantara, Ibu Kota Negara Republik Indonesia merepresentasikan konsep kesatuan yang mengakomodasi kekayaan kemajemukan Indonesia.
via @ikn_id 
https://t.co/Jw4vxZrqe2
Selengkapnya : https://t.co/hvL2wWNPVN"
2022-02-20,Ibu Kota Negara (IKN) Nusantara: Ini Tenggat Jokowi Tunjuk Kepala Otorita https://t.co/6XfJEzsz2O
2022-02-20,Direktur Eksekutif Komite Kajian Jakarta (KKJ) Syaifuddin menyarankan agar pemerintah mempertahankan status keistimewaan Jakarta dalam rencana pemindahan ibu kota negara (IKN) ke Kalimantan Timur. https://t.co/LTY3iuzGpe
2022-02-20,Kota Spons atau Sponge City akan diimplementasikan di Kawasan Ibu Kota Negara (IKN) agar dapat memanen dan menyimpan air hujan sehingga mampu mengurangi banjir. https://t.co/CHvXoXnIIz
2022-02-20,"Profesor hukum tata negara Universitas Padjadjaran, Susi Dwi Harijanti, mengkritik keras bahwa NA UU IKN tidak memberikan data yang proporsional. Hampir sebagian besar isi dari NA tersebut hanya sekadar menjustifikasi keinginan Pemerintah untuk memindahkan ibu kota negara."
2022-02-20,"Landasan sosiologis: “Dari sisi negara, tentu tata kelola Ibu kota Negara yang akan dituangkan di dalam RUU tentang Ibu Kota Negara menjadi kebutuhan yang mendesak agar seluruh administrasi pemerintahan IKN dapat terlaksana dengan baik, efektif, dan efisien.”"
2022-02-20,"Presiden resmi menandatangani UU No. 3/2022 tentang Ibu Kota Negara (UU IKN) 15 Feb. 2022.
Artinya, pembangunan IKN segera dimulai.
https://t.co/1jvrCgW3ei
Apakah,
Status Jakarta sbg ibu kota negara resmi dicabut❓
Ibu kota negara kini pindah ke kota Nusantara di KalTim❓

   🤔"
2022-02-20,"Undang-Undang Nomor 3 Tahun 2022 tentang Ibu Kota Negara (UU IKN) sudah dibubuhi tanda tangan oleh Presiden Joko Widodo.

https://t.co/2atY5WrZZL"
2022-02-20,"Gubernur Jawa Barat Ridwan Kamil menolak berspekulasi tentang kemungkinan Presiden Joko Widodo menunjuknya sebagai kepala badan otorita Ibu Kota Negara (IKN) Nusantara. 

https://t.co/myD3nC6quq https://t.co/LuFbLNXJRP"
2022-02-20,"Presiden @jokowi gaspol infrastruktur.

Pemerintah melalui Kementerian Lingkungan Hidup dan Kehutanan (KLHK) telah menyiapkan kawasan koridor satwa di sisi utara dan selatan Ibu Kota Negara (IKN) Nusantara.
https://t.co/oBnWBlfTIj https://t.co/UYy8HsGdQG"
2022-02-20,"Pak @jokowi gaspol infrastruktur.

Undang-Undang tentang Ibu Kota Negara (UU IKN) akan menjadi dasar pembangunan IKN di Kalimantan Timur. 
https://t.co/6uDWhFb3Gx https://t.co/cRLur3s4iA"
2022-02-20,"https://t.co/xV0bAdQVB2
Presiden @jokowi gaspol infrastruktur.

Undang-Undang tentang Ibu Kota Negara (UU IKN) akan menjadi dasar pembangunan IKN di Kalimantan Timur. https://t.co/w83ViEZSo6"
2022-02-20,Penunjukan pemimpin Badan Otorita Ibu Kota Negara (IKN) Nusantara akan segera dilakukan Presiden Joko Widodo (Jokowi). https://t.co/XPFiSCvwEy
2022-02-20,"Ketua DPP PPP @acbaidowi mengatakan, setelah UU Nomor 3 Tahun 2022 tentang Ibu Kota Negara (IKN) resmi diundangkan, pemerintah wajib menyusun aturan pelaksana agar bisa implementasi.

Kepala Otorita IKN Bisa Dirangkap Menteri

#PartaiPPP
https://t.co/xHuxj8UvRE"
2022-02-20,UNDANG-UNDANG NOMOR 3 TAHUN 2022 TENTANG IBU KOTA NEGARA (IKN) https://t.co/ip3plV0PSo
2022-02-20,"Rencana pembangunan Ibu Kota Negara baru atau IKN tahap pertama periode tahun 2022-2024 terbagi menjadi tiga alur besar. #iknbarunusantara #IbuKotaBaru

https://t.co/B4JmYYPqXL"
2022-02-20,Otorita Ibu Kota Negara (IKN) Nusantara mulai beroperasi paling lambat pada akhir 2022. Hal itu seperti tertuang dalam Pasal 36 Ayat 1 Undang-Undang Nomor 3 Tahun 2022 Tentang IKN. #BadanOtoritaIKN https://t.co/qs9u9osicS
2022-02-20,"Soal Ibu Kota Baru, NU: Masyarakat Macam Apa yang Akan Dihadirkan di Sana?: Ketua Umum PBNU, Gus Yahya menyampaikan komentarnya soal ibu kota negara (IKN) baru, dirinya berpendapat, pentingnya memikirkan tentang masyarakat macam apa… https://t.co/4IQvwIJMaW #News #gusyahya #nu"
2022-02-20,UU IKN Perintahkan Jokowi Tunjuk Kepala Otorita Ibu Kota Negara Nusantara Paling Lambat 15 April 2022 https://t.co/nIjLwgPNX8
2022-02-20,"Undang-Undang Tentang Ibu Kota Negara (UU IKN) Akan Menjadi Dasar Pembangunan IKN di Kalimantan Timur
https://t.co/btk4SlRGSf"
2022-02-20,Pakde Jokowi sahkan UU IKN pembangunan Ibu Kota Negara dimulai❤️🇲🇨 https://t.co/LssiJKhIWp
2022-02-20,"Presiden Joko Widodo (Jokowi), berencana menunjuk kepala dan wakil kepala Otorita Ibu Kota Negara (IKN), Nusantara, setelah berkonsultasi dengan DPR.

Baca berita selengkapnya di https://t.co/Swq4p18XeC
#NewsOne #CariBeritaditvOne #Jokowi #IKN https://t.co/i46f9zzJZB"
2022-02-20,"PEMINDAHAN IKN BERGAYA PINDAH KOS-KOSAN

PEMINDAHAN Ibu Kota Negara (IKN) baru diumumkan secara resmi oleh Presiden Jokowi saat pidato kenegaraan pada Agustus 2019—dua bulan sebelum dirinya dilantik untuk periode kedua."
